,reviews,starRating
699,"

  The fabric used is just okk for this price

",3.0 out of 5 stars
700,"

  ok

",5.0 out of 5 stars
701,"

  Very nice

",4.0 out of 5 stars
702,"

  Perfect

",5.0 out of 5 stars
703,"

  Not good

",1.0 out of 5 stars
704,"

  Good

",4.0 out of 5 stars
705,"

  I like the jeans

",4.0 out of 5 stars
706,"

  extrimly bad quality

",2.0 out of 5 stars
707,"

  Size is too small

",1.0 out of 5 stars
708,"

  After 3 washes it loses its color

",1.0 out of 5 stars
709,"

  Good product 👍

",4.0 out of 5 stars
710,"

  Not good . Low quality material

",2.0 out of 5 stars
711,"

  Merrrial

",4.0 out of 5 stars
712,"

  Not bad product ...

",4.0 out of 5 stars
713,"

  Worst

",1.0 out of 5 stars
714,"

  Best denim in that price loved a lot

",5.0 out of 5 stars
715,"

  It's great

",4.0 out of 5 stars
716,"

  Quality it is not bad  but colour & chain very poor.

",3.0 out of 5 stars
717,"

  Good

",3.0 out of 5 stars
718,"

  Mast

",5.0 out of 5 stars
719,"

  Nice

",4.0 out of 5 stars
720,"

  nice

",5.0 out of 5 stars
721,"

  Material quality is very poor

",1.0 out of 5 stars
722,"

  Worst pant this is...  Once it is washing color was gone

",1.0 out of 5 stars
723,"

  Accha hai

",3.0 out of 5 stars
724,"

  Products is very nice

",4.0 out of 5 stars
725,"

  gud product.  thank u amazon.......

",5.0 out of 5 stars
726,"

  No bronded

",1.0 out of 5 stars
727,"

  Expected quality

",4.0 out of 5 stars
728,"

  Nice product

",5.0 out of 5 stars
729,"

  The fit isnt good..

",1.0 out of 5 stars
730,"

  Above average but nt good

",3.0 out of 5 stars
731,"

  Very worst quality. Don't buy this product, it's original price may be ₹150 only.

",1.0 out of 5 stars
732,"

  Worst Fitting 👎

",1.0 out of 5 stars
733,"

  Bad product

",1.0 out of 5 stars
734,"

  Best. Of. Amazon.. For this product... I love.. Amazon

",5.0 out of 5 stars
735,"

  Very poor.Please don’t buy it.

",1.0 out of 5 stars
736,"

  The jeans quality is not as good as it looks in picture but ok per price.During wears I found it bit shorter in size than mentioned as it fits to body bit odd way.

",2.0 out of 5 stars
737,"

  Can be chosen to buy.

",4.0 out of 5 stars
738,"

  good product, fast delivery, good packing

",2.0 out of 5 stars
