,reviews,starRating
794,"

  Quality is good. Delivered on time. Happy with the product.

",5.0 out of 5 stars
795,"

  Seems good fit

",3.0 out of 5 stars
796,"

  I like the cloth and fittings are perfect

",5.0 out of 5 stars
797,"

  Bought this on last December. It was good in fit and look. Last week l noticed stitches are getting off.  Also we cannot stitch it again as the stitched area gets fraying out.So after about 9 months products seems to be deteriorating.

",2.0 out of 5 stars
798,"

  Nice

",5.0 out of 5 stars
799,"

  I got different Tshirt....and now price of this t shirt is increased by 100rs...

",1.0 out of 5 stars
800,"

  A good brand and average rate of t shirt.Good fitting good look attractive color andGood value

",5.0 out of 5 stars
801,"

  I love this t-shirt, really good, good fitting and soft. earlier I ordered Medium size one which is same product, it is some what big to me, so I returned that item immediately, but I love the color combination and fabric,  so ordered small size of same product,  I received after 3 days, Now it is fully fit to me and looking good, I feel wonderful and got good item to me , Thank you amazon, for providing good items.  I feel happy with Amazon for providing good items and if is not suited then executing return policy immediate. once again Thanks a lot amazon

",5.0 out of 5 stars
802,"

  Price is up to mark but needs fitting..

",4.0 out of 5 stars
803,"

  Size is larger than expected bug overall quality , colour and comfort are very good. Same as in the pic.

",5.0 out of 5 stars
804,"

  Comfortable. Can be worn in summers and monsoons. Looks great.

",5.0 out of 5 stars
805,"

  Not so good I picked up two year old in my arms and the sleeve was torn although the fitting was okay but cloth quality and stitch work was of inferior quality

",1.0 out of 5 stars
806,"

  Good quality ADRO from regular fit T-Shirt....got it for 594 rupees....i read so many reviews which says fake product...but this one is original...comfort is also good...i really liked it....

",5.0 out of 5 stars
807,"

  Very nice look and material. Super smart look.

",5.0 out of 5 stars
808,"

  Price is high for market but clothing is very good

",4.0 out of 5 stars
809,"

  I completely recommend this one all because of the comfort and it gives a premium look also. Overall satisfied with the purchase.

",5.0 out of 5 stars
810,"

  Fit is small for the size . Need to buy size bigger than usual

",3.0 out of 5 stars
811,"

  Stuff is pure cotton and product is same as shown in picture. A bit Overpriced though.

",4.0 out of 5 stars
812,"

  Comfort and good quality, good after one wash. No color leakage. Little over priced I feel(599rs).

",5.0 out of 5 stars
813,"

  Best product.Worth buying.

",5.0 out of 5 stars
814,"

  Good quality and size

",5.0 out of 5 stars
815,"

  Very nice and classy....

",5.0 out of 5 stars
816,"

  Must buy.

",5.0 out of 5 stars
817,"

  It looks stunning.

",5.0 out of 5 stars
818,"

  Cloth matter is not pure cotton

",4.0 out of 5 stars
819,"

  Very nice

",5.0 out of 5 stars
820,"

  This tshirt is really looks good also fabric is high quality.

",5.0 out of 5 stars
821,"

  For this type of fabric, the amount is very high... It's should be ₹250-300. But I paid ₹500.

",3.0 out of 5 stars
822,"

  Delivered the local product without logo as per the photo updated.Quality of the cloth and fabric is fine

",1.0 out of 5 stars
823,"

  Good brand t-shirt with best prices..loved it

",5.0 out of 5 stars
824,"

  Nice 👍

",5.0 out of 5 stars
825,"

  Pathetic product. Not at all worth to pay, 699/-

",1.0 out of 5 stars
826,"

  value for money

",4.0 out of 5 stars
827,"

  good

",5.0 out of 5 stars
828,"

  Very good product Fitting is very good

",5.0 out of 5 stars
829,"

  Stuff soft and comfertable

",5.0 out of 5 stars
830,"

  Super product.

",5.0 out of 5 stars
831,"

  Good

",3.0 out of 5 stars
832,"

  Worth to buy very nice

",5.0 out of 5 stars
833,"

  Overall it's a good product. Value for money

",3.0 out of 5 stars
834,"

  Not bad. Worths the bugs

",4.0 out of 5 stars
835,"

  Quality of this product is not that great.

",2.0 out of 5 stars
836,"

  Excellent

",5.0 out of 5 stars
837,"

  Didn't like the quality or the fitting

",1.0 out of 5 stars
838,"

  Okey

",4.0 out of 5 stars
839,"

  Value for Money

",5.0 out of 5 stars
840,"

  Like

",4.0 out of 5 stars
841,"

  Good

",4.0 out of 5 stars
842,"

  Super quality

",5.0 out of 5 stars
843,"

  Good

",3.0 out of 5 stars
844,"

  Good but lager size t-shirt was bit bigger . Felt little bit loose but good quality

",3.0 out of 5 stars
845,"

  Nice ProductI like it 👌👌

",4.0 out of 5 stars
846,"

  Comfortable

",5.0 out of 5 stars
847,"

  Good fabric and good fitting

",4.0 out of 5 stars
848,"

  quality well enough

",4.0 out of 5 stars
849,"

  Good quality

",5.0 out of 5 stars
850,"

  Arms length is larger than expected

",5.0 out of 5 stars
851,"

  Nice shirts

",5.0 out of 5 stars
852,"

  Not as I thought

",1.0 out of 5 stars
853,"

  Very bad quality

",1.0 out of 5 stars
854,"

  The product is good and stylish.

",5.0 out of 5 stars
855,"

  Awsom

",5.0 out of 5 stars
856,"

  Very good quality product. I like it

",5.0 out of 5 stars
857,"

  This product is money waste  .  Fitting is not good sleeve size is not good

",1.0 out of 5 stars
858,"

  It is what i expected

",5.0 out of 5 stars
859,"

  Nice MaterialComplete size

",5.0 out of 5 stars
860,"

  Worth for price, not much quality, good to use.

",4.0 out of 5 stars
861,"

  clothe are quality very good.

",5.0 out of 5 stars
862,"

  Nice

",5.0 out of 5 stars
863,"

  Nice

",5.0 out of 5 stars
864,"

  Hand size is too big and uncomfortable ...

",1.0 out of 5 stars
865,"

  Quality is good.

",4.0 out of 5 stars
866,"

  Awesome product 😊😊🤙

",5.0 out of 5 stars
867,"

  Bit large as expected

",2.0 out of 5 stars
868,"

  Nice

",5.0 out of 5 stars
869,"

  It fit perfect to me

",5.0 out of 5 stars
870,"

  Like

",4.0 out of 5 stars
871,"

  quality is also good

",5.0 out of 5 stars
872,"

  West products

",1.0 out of 5 stars
873,"

  Good

",5.0 out of 5 stars
874,"

  Nice

",3.0 out of 5 stars
875,"

  Good

",5.0 out of 5 stars
876,"

  nice and good one

",5.0 out of 5 stars
877,"

  Nice

",5.0 out of 5 stars
878,"

  Nice

",4.0 out of 5 stars
879,"

  Good quality T shirt.

",4.0 out of 5 stars
880,"

  Good quality and perfect fit

",5.0 out of 5 stars
881,"

  Perfect one

",5.0 out of 5 stars
882,"

  Wrinkles after first wash

",2.0 out of 5 stars
883,"

  good

",5.0 out of 5 stars
884,"

  Perfect and good quality.

",5.0 out of 5 stars
885,"

  Fit as expected . Value for money . I recommend you this  t shirt to you guys . I purchased 2 years ago

",4.0 out of 5 stars
886,"

  Nice stuff ...perfect f I t ..colur same as like a photo..blue n grey nice stuff good luking nice h

",5.0 out of 5 stars
887,"

  Nice product with good price, good fitting, good look, good colour. Or els what do you want in this price..

",5.0 out of 5 stars
888,"

  Feels premium product. Good fitting. Collar fit could have been better. Overall nice.

",5.0 out of 5 stars
889,"

  Make this text box optional. As we don't  want to give textual feedback. Its very annoying people and dont give any feedback.

",4.0 out of 5 stars
890,"

  Got defective piece. There was around 3mm hole below neck.No refund till date from last 45 days

",1.0 out of 5 stars
891,"

  Product is good but... color was different....Like awesome.....tshirt

",4.0 out of 5 stars
892,"

  Good fabric..very comfortable.

",5.0 out of 5 stars
893,"

  Good quality , slightly costlier.

",5.0 out of 5 stars
894,"

  Yar t-shirt is very good but in one wash only it is from xl to xxl

",1.0 out of 5 stars
895,"

  When I opened my T-shirt purchases, its sewing was scratched

",2.0 out of 5 stars
896,"

  Good quality

",4.0 out of 5 stars
897,"

  Quality of product is very low

",1.0 out of 5 stars
898,"

  Over price just kk

",3.0 out of 5 stars
899,"

  Fitted perfectly.Satisfied

",4.0 out of 5 stars
900,"

  Comfortable

",4.0 out of 5 stars
901,"

  So comfort and value for money

",4.0 out of 5 stars
902,"

  Nice

",5.0 out of 5 stars
903,"

  It's very cool and impressive casual ,the fabric is awesome

",5.0 out of 5 stars
904,"

  Bad fabric

",1.0 out of 5 stars
905,"

  A month and half ago I purchased Size ""M"" of this T Shirt. It was small for me. Therefore now I purchased Size ""L"" of this T Shirt. To my dismay both are of the same size. There is no difference at all of Size ""M"" and Size ""L"" . Same Sizes of T Shirts - in one the label ""M"" is attached and in another Size ""L"" is attached. I am not able to use both as they are small for me. I am thoroghly disappointed.

",2.0 out of 5 stars
906,"

  great awesome quality ,, feels like very costly  fabrics  ,,but in less than 300 rs , I am shocked ,, I want to give 15 star

",5.0 out of 5 stars
907,"

  This product is sooo good😍😍😍😍😍😍😍😍😍😍😍 I'm in love with this tea shirt 👕Actually this is my first order ☺️But I think I'm gonna buy more 🤗🤗😍😍Good quality 🤠Good stiching 🤩Good colour it's same as the picture shown above😘😘😘🤗🤗🤗😍😍😍🤩🤩🤩🤠🤠🤠🤩🤩🤠🤠🤩🤩 OverwhelmedSeriously you guys much try this tea shirtIt will be so cool with blue jeansYou can use this tea shirt like casual 🤩🔥🔥🔥🔥 amazing quality yaaarrrrrrr🔥🔥Thank you amazon for this perfect size, quality , tea shirt🤗😍thank you sooo much Amazon for this beautiful product

",5.0 out of 5 stars
908,"

  The product is not 100% cotton , stitches are of poor quality.....I am returning iy

",2.0 out of 5 stars
909,"

  Nyc tshirt good fitting but dont buy fix size because it shrinks after wash

",4.0 out of 5 stars
910,"

  Good T-shirt, nice print, the fabric quality is also good. But i expedted ab it more loose fit

",4.0 out of 5 stars
911,"

  Good product ...Update after wash pending. T shirt is stable after washing . Colour is fast and fitting unchanged . Great product . Recommended

",5.0 out of 5 stars
912,"

  Wash it separately or do t use machine detergent powder instead  use machine liquid. Power will kill its looks and sticks in thread

",5.0 out of 5 stars
913,"

  It is a nice comfortable tee shirt with great camouflage  print. Also I am happy that the colour doesn't run. My only complain was I ordered for an XL but I got an L, so I had to give it off to someone else. For that I give 3 stars instead of 4.

",4.0 out of 5 stars
914,"

  There is no difference between front and back in neck cutout. Feels uncomfortable and looks like you have worn it backside front.

",1.0 out of 5 stars
915,"

  Good t shirt.useful to anyone.

",4.0 out of 5 stars
916,"

  Worth it.  Looks good and fit as expected and what was shown on their product page.Delivery was late but the product is good as expect

",5.0 out of 5 stars
917,"

  T-shirt was defected and back portion in cut and hole but I dont see this that time so I was Loss money

",1.0 out of 5 stars
918,"

  Nice product. Value for money.

",5.0 out of 5 stars
919,"

  Nice

",4.0 out of 5 stars
920,"

  Good material

",4.0 out of 5 stars
921,"

  Neck size is too loose. Not properly fit. I don't keep the price tag so unable to return this item.

",1.0 out of 5 stars
922,"

  It’s worth for  what you paying (₹350),, not at all premium product

",1.0 out of 5 stars
923,"

  Really good army t shirtl

",4.0 out of 5 stars
924,"

  The fabric of this tshirt is best suited to wear in all seasons.... I would say till now best product purchased

",5.0 out of 5 stars
925,"

  Fantastic

",5.0 out of 5 stars
926,"

  This is too short.

",1.0 out of 5 stars
927,"

  Very good stuff..exceeded my expectations

",5.0 out of 5 stars
928,"

  Good one

",4.0 out of 5 stars
929,"

  Do not purchase. it is not cotton t-shirt. very costly at this rate.

",2.0 out of 5 stars
930,"

  My size is m I ordered but fitting is small

",2.0 out of 5 stars
931,"

  Material is too thick

",2.0 out of 5 stars
932,"

  This product is not for good health

",2.0 out of 5 stars
933,"

  Given different design. instead of the booked one as shown here

",2.0 out of 5 stars
934,"

  Good

",4.0 out of 5 stars
935,"

  Price high

",3.0 out of 5 stars
936,"

  Tauba tauba bahut kharab

",3.0 out of 5 stars
937,"

  Nice fit

",4.0 out of 5 stars
938,"

  Good fit

",4.0 out of 5 stars
939,"

  Great

",5.0 out of 5 stars
940,"

  It’s awesome 👍

",5.0 out of 5 stars
941,"

  Quality defects

",2.0 out of 5 stars
942,"

  Very nice material

",5.0 out of 5 stars
943,,3.0 out of 5 stars
944,"

  बहुत अच्छा।

",5.0 out of 5 stars
945,"

  Quality is not good

",1.0 out of 5 stars
946,"

  Ok

",5.0 out of 5 stars
947,"

  The fit

",5.0 out of 5 stars
948,"

  Good

",5.0 out of 5 stars
949,"

  not suggestible.... due to bad stitching  ....but i am not suggest for this ..if you want to buy check properly before placing the order

",3.0 out of 5 stars
950,"

  Not as per size chart.. please order for next size than yours. Otherwise t-shirt is very good. Only size issue.

",5.0 out of 5 stars
951,"

  Did not like the quality of the product.The colour of the t-shirt faded away after the first wash itself

",2.0 out of 5 stars
952,"

  Color and quality of shirt is best.

",5.0 out of 5 stars
953,"

  This product is very good I love it this t-shirt but size is extra ordinary

",5.0 out of 5 stars
954,"

  Stitching come out after one ware

",2.0 out of 5 stars
955,"

  Only sleeve is too tight , rest all  good.

",4.0 out of 5 stars
956,"

  Jabardast

",4.0 out of 5 stars
957,"

  Appears that these have manufacturing defects as sleeves are too tight

",2.0 out of 5 stars
958,"

  Discolouration occurred in first wash....

",2.0 out of 5 stars
959,"

  dislikeproduct quality is very bad

",2.0 out of 5 stars
960,"

  Great

",5.0 out of 5 stars
961,"

  Nice

",4.0 out of 5 stars
962,"

  Sleeves are tight that's d only thing minus point

",4.0 out of 5 stars
963,"

  Not bad, average

",3.0 out of 5 stars
964,"

  I was ordered by one size, but it received with another size, time waste and money waste

",1.0 out of 5 stars
965,"

  Nice product

",5.0 out of 5 stars
966,"

  Size to fit. Outlook is very nice

",5.0 out of 5 stars
967,"

  Nice product

",4.0 out of 5 stars
968,"

  Good quality and fit

",4.0 out of 5 stars
969,"

  Terrible product, especially the print on the t shirt looks so awful, don't even feel like touching it, looks like someone painted it with oil paint, it didn't meet my expectations

",1.0 out of 5 stars
970,"

  Fit is good.. fabric qaulity is not bad.. but when i washed for the first time..lot of colour came out.. and the print on t-shirt got faded a little and I can see tiny tiny black dots of the fabric in between that print..Do not wash it with other clothes as colour comes out..

",4.0 out of 5 stars
971,"




                    The media could not be loaded.
                




   Very bad product don't buy print quality is very bad colour is faded an Amazon return policy is also very bad no one had yet come to receive the product this t-shirt I received 4 days before I saw printed defect so I returned it on the spot but no one get come to receive.

",1.0 out of 5 stars
972,"

  The colour is fine...but not the kind to wear at fancy places. The material isn't able to absorb sweat...so can't wear it while working out as well. Can be used normally.

",3.0 out of 5 stars
973,"

  Like all other mentioned, the print is terrible. At some places the colour is out of the box. Good for wearing it for when household cleaning is done. Not recommended.

",1.0 out of 5 stars
974,"

  As compare to the money product is good bt the print is not up to the mark as shown in the pic already scartches are there test quality and fitting is good....

",3.0 out of 5 stars
975,"

  Worst product shopping so far with Amazon. Do not go by the images. The print is so cheap in terms of quality that it will worsen after a single wash. The color isnt orange and bright white. It is peach(worst version of it) and grey. FRAUD!

",1.0 out of 5 stars
976,"

  The product is very good and comfortable to wear.Color is also good, same as the picture.Order size L and it's fit perfectly.

",4.0 out of 5 stars
977,"

  It was a size bigger for my son, but it fit me very well. Other than that very good quality

",5.0 out of 5 stars
978,"

  Not cotton

",4.0 out of 5 stars
979,"

  Poor fabric, stitching and quality. The print in front is too low market rubber type.

",1.0 out of 5 stars
980,"

  Size doesn't fit me as expected. Wore it once and it has to be thrashed .I cannot use it again.waste of money.

",3.0 out of 5 stars
981,"

  Looking superb and very good with formal pants as well as Jean'scasual T shirt

",4.0 out of 5 stars
982,"

  But color is not same as shown i received sky blue colour i kept because my husband liked it.Overall it is good

",4.0 out of 5 stars
983,"

  There's a bit stain on the shirt. And it's visible

",2.0 out of 5 stars
984,"

  Good

",4.0 out of 5 stars
985,"

  Quality aachi nahi haiDon't buy I also return this productCloth quality not upto the mark

",1.0 out of 5 stars
986,"

  Very poor fabric quality and it looks like it was worn before sending to me.

",1.0 out of 5 stars
987,"

  Good product nice material and fitting is perfect .as per size description

",5.0 out of 5 stars
988,"

  Third class cheap quality

",1.0 out of 5 stars
989,"

  Color is totally different and material is worst.. seems like roadside

",1.0 out of 5 stars
990,"

  Not as shown,not made-up of cotton as they said, made-up of sportswear fabric

",1.0 out of 5 stars
991,"

  The T shirt is not worthy. No elasticity. It will tear when you remove. Such worst product.

",1.0 out of 5 stars
992,"

  I feel very un comfortable with this product

",2.0 out of 5 stars
993,"

  Size is not fitting as per size chart

",5.0 out of 5 stars
994,"

  Best product

",5.0 out of 5 stars
995,"

  Its a sweat shirtCloth of sweatshirt design of t shirt

",1.0 out of 5 stars
996,"

  My product quality is not good very poor 😔.

",1.0 out of 5 stars
997,"

  This don't go there it becoz the quaility of product is very bad

",1.0 out of 5 stars
998,"

  Price is good as compared to quality. Print is nice

",3.0 out of 5 stars
999,"

  Good fit

",4.0 out of 5 stars
